model_family,model_variant,context,split,rag_mode,use_rag,seed,run_id,value,f1,gold_support,pred_support,gold_rate,pred_rate,source_file
qwen,Qwen/Qwen2.5-72B-Instruct,window,test,early,True,,,Benevolence: dependability,0.1325390915860015,288.0,1055.0,0.019768000549111125,0.0724140297892786,results/logs/qwen_window_rag_Qwen2.5-72B-Instruct_test_metrics.json
qwen,Qwen/Qwen2.5-72B-Instruct,window,test,early,True,,,Universalism: concern,0.2504288164665523,735.0,3346.0,0.05044958473471069,0.2296657286018258,results/logs/qwen_window_rag_Qwen2.5-72B-Instruct_test_metrics.json
qwen,Qwen/Qwen2.5-72B-Instruct,window,test,early,True,,,Universalism: nature,0.48602673147023095,293.0,530.0,0.02011119500308875,0.036378612121628115,results/logs/qwen_window_rag_Qwen2.5-72B-Instruct_test_metrics.json
qwen,Qwen/Qwen2.5-72B-Instruct,window,test,early,True,,,Universalism: tolerance,0.15982241953385126,171.0,730.0,0.011737250326034732,0.05010639028073306,results/logs/qwen_window_rag_Qwen2.5-72B-Instruct_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Self-direction: thought,0.05286343612334801,171.0,56.0,0.011737250326034732,0.0038437778845493856,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Self-direction: action,0.1681195516811955,512.0,1094.0,0.03514311208730867,0.07509094653030407,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Stimulation,0.24911032028469748,371.0,472.0,0.02546502848513968,0.032397556455487676,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Hedonism,0.20195439739413681,125.0,182.0,0.008579861349440594,0.012492278124785504,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Achievement,0.35750766087844743,911.0,1047.0,0.06253002951472304,0.0718649186629144,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Power: dominance,0.3066485753052917,631.0,843.0,0.04331114009197611,0.05786258494062736,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Power: resources,0.40930232558139534,805.0,915.0,0.05525430709039742,0.06280458507790514,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Face,0.07619047619047618,267.0,48.0,0.018326583842405108,0.0032946667581851877,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Security: personal,0.3293556085918854,352.0,486.0,0.02416088956002471,0.033358500926625026,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Security: societal,0.42931616068690587,1151.0,2110.0,0.07900336330564899,0.1448280595785572,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Tradition,0.3938053097345133,196.0,256.0,0.01345322259592285,0.017571556043654336,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Conformity: rules,0.42043222003929276,911.0,1125.0,0.06253002951472304,0.07721875214496533,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Conformity: interpersonal,0.11155378486055777,195.0,56.0,0.013384583705127325,0.0038437778845493856,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Benevolence: caring,0.27424749163879597,324.0,573.0,0.022239000617750016,0.03933008442583568,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Benevolence: dependability,0.27486910994764396,288.0,476.0,0.019768000549111125,0.03267211201866978,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Universalism: concern,0.4178591871780195,735.0,1012.0,0.05044958473471069,0.06946255748507105,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Universalism: nature,0.584795321637427,293.0,391.0,0.02011119500308875,0.026837806301050177,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,1701.0,,Universalism: tolerance,0.15476190476190474,171.0,165.0,0.011737250326034732,0.011325416981261582,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Self-direction: thought,0.08208955223880597,171.0,97.0,0.011737250326034732,0.0066579724071659,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Self-direction: action,0.162227602905569,512.0,314.0,0.03514311208730867,0.02155261170979477,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Stimulation,0.27355072463768115,371.0,733.0,0.02546502848513968,0.05031230695311964,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Hedonism,0.3125,125.0,227.0,0.008579861349440594,0.015581028210584116,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Achievement,0.3900862068965517,911.0,945.0,0.06253002951472304,0.06486375180177088,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Power: dominance,0.3414057885410514,631.0,1062.0,0.04331114009197611,0.07289450202484728,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Power: resources,0.4096981692231568,805.0,1216.0,0.05525430709039742,0.08346489120735809,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Face,0.2422145328719723,267.0,311.0,0.018326583842405108,0.021346695037408197,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Security: personal,0.3624454148471616,352.0,564.0,0.02416088956002471,0.038712334408675955,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Security: societal,0.44190871369294604,1151.0,1741.0,0.07900336330564899,0.11950030887500858,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Tradition,0.44493392070484583,196.0,258.0,0.01345322259592285,0.017708833825245383,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Conformity: rules,0.44836025452765543,911.0,1132.0,0.06253002951472304,0.077699224380534,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Conformity: interpersonal,0.14507772020725387,195.0,191.0,0.013384583705127325,0.013110028141945226,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Humility,0.0,30.0,4.0,0.0020591667238657424,0.000274555563182099,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Benevolence: caring,0.25450450450450446,324.0,564.0,0.022239000617750016,0.038712334408675955,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Benevolence: dependability,0.23285899094437257,288.0,485.0,0.019768000549111125,0.0332898620358295,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Universalism: concern,0.44252288911495424,735.0,1231.0,0.05044958473471069,0.08449447456929096,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Universalism: nature,0.5677749360613811,293.0,489.0,0.02011119500308875,0.0335644175990116,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,1701.0,,Universalism: tolerance,0.223463687150838,171.0,187.0,0.011737250326034732,0.012835472578763127,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed1701_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Self-direction: thought,0.096,171.0,79.0,0.011737250326034732,0.0054224723728464545,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Self-direction: action,0.15532425940752603,512.0,737.0,0.03514311208730867,0.050586862516301734,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Stimulation,0.2728592162554427,371.0,318.0,0.02546502848513968,0.02182716727297687,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Hedonism,0.19211822660098524,125.0,281.0,0.008579861349440594,0.019287528313542454,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Achievement,0.36839644693782136,911.0,1228.0,0.06253002951472304,0.08428855789690438,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Power: dominance,0.32365747460087085,631.0,747.0,0.04331114009197611,0.05127325142425698,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Power: resources,0.4222668004012036,805.0,1189.0,0.05525430709039742,0.08161164115587892,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Face,0.12154696132596685,267.0,95.0,0.018326583842405108,0.006520694625574851,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Security: personal,0.3281061519903498,352.0,477.0,0.02416088956002471,0.0327407509094653,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Security: societal,0.4504177261169633,1151.0,1602.0,0.07900336330564899,0.10995950305443064,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Tradition,0.4288659793814433,196.0,289.0,0.01345322259592285,0.019836639439906652,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Conformity: rules,0.4037929672066377,911.0,1620.0,0.06253002951472304,0.11119500308875009,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Conformity: interpersonal,0.13626373626373625,195.0,260.0,0.013384583705127325,0.017846111606836433,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Benevolence: caring,0.25119617224880386,324.0,512.0,0.022239000617750016,0.03514311208730867,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Benevolence: dependability,0.2595419847328244,288.0,367.0,0.019768000549111125,0.02519047292195758,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Universalism: concern,0.41379310344827586,735.0,657.0,0.05044958473471069,0.04509575125265976,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Universalism: nature,0.582723279648609,293.0,390.0,0.02011119500308875,0.02676916741025465,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,42.0,,Universalism: tolerance,0.21011673151750973,171.0,86.0,0.011737250326034732,0.005902944608415128,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Self-direction: thought,0.0945945945945946,171.0,273.0,0.011737250326034732,0.018738417187178256,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Self-direction: action,0.17924528301886788,512.0,760.0,0.03514311208730867,0.05216555700459881,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Stimulation,0.2914798206278027,371.0,521.0,0.02546502848513968,0.03576086210446839,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Hedonism,0.33035714285714285,125.0,99.0,0.008579861349440594,0.006795250188756949,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Achievement,0.38224852071005916,911.0,779.0,0.06253002951472304,0.053469695929713776,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Power: dominance,0.3497652582159625,631.0,1073.0,0.04331114009197611,0.07364952982359806,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Power: resources,0.4330005254860746,805.0,1098.0,0.05525430709039742,0.07536550209348616,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Face,0.1917808219178082,267.0,317.0,0.018326583842405108,0.021758528382181345,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Security: personal,0.3339253996447602,352.0,211.0,0.02416088956002471,0.014482805957855721,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Security: societal,0.44904358733145183,1151.0,2038.0,0.07900336330564899,0.13988605944127944,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Tradition,0.42053789731051344,196.0,213.0,0.01345322259592285,0.01462008373944677,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Conformity: rules,0.4435483870967742,911.0,1073.0,0.06253002951472304,0.07364952982359806,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Conformity: interpersonal,0.0625,195.0,61.0,0.013384583705127325,0.004186972338527009,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Benevolence: caring,0.22259136212624586,324.0,278.0,0.022239000617750016,0.01908161164115588,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Benevolence: dependability,0.24952380952380948,288.0,762.0,0.019768000549111125,0.052302834786189856,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Universalism: concern,0.3837579617834395,735.0,1777.0,0.05044958473471069,0.12197130894364747,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Universalism: nature,0.566137566137566,293.0,463.0,0.02011119500308875,0.03177980643832796,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,42.0,,Universalism: tolerance,0.19363762102351315,171.0,552.0,0.011737250326034732,0.03788866771912966,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Self-direction: thought,0.07575757575757576,171.0,93.0,0.011737250326034732,0.0063834168439838015,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Self-direction: action,0.16716417910447762,512.0,828.0,0.03514311208730867,0.05683300157869449,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Stimulation,0.24549549549549549,371.0,517.0,0.02546502848513968,0.035486306541286296,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Hedonism,0.20618556701030927,125.0,166.0,0.008579861349440594,0.011394055872057107,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Achievement,0.38288288288288286,911.0,1309.0,0.06253002951472304,0.08984830805134189,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Power: dominance,0.3099630996309963,631.0,724.0,0.04331114009197611,0.049694556935959915,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Power: resources,0.40275569687334395,805.0,1082.0,0.05525430709039742,0.07426727984075777,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Face,0.17521367521367517,267.0,201.0,0.018326583842405108,0.013796417049900474,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Security: personal,0.31256830601092894,352.0,563.0,0.02416088956002471,0.03864369551788043,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Security: societal,0.41570438799076215,1151.0,2313.0,0.07900336330564899,0.15876175441004872,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Tradition,0.41295546558704455,196.0,298.0,0.01345322259592285,0.020454389457066374,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Conformity: rules,0.4369834710743801,911.0,1025.0,0.06253002951472304,0.07035486306541286,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Conformity: interpersonal,0.15176151761517617,195.0,174.0,0.013384583705127325,0.011943166998421306,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Benevolence: caring,0.24390243902439024,324.0,332.0,0.022239000617750016,0.022788111744114214,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Benevolence: dependability,0.2535211267605634,288.0,351.0,0.019768000549111125,0.024092250669229185,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Universalism: concern,0.40298507462686567,735.0,739.0,0.05044958473471069,0.05072414029789279,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Universalism: nature,0.577086280056577,293.0,414.0,0.02011119500308875,0.028416500789347245,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,doc,test,cross_attention,True,7.0,,Universalism: tolerance,0.1818181818181818,171.0,258.0,0.011737250326034732,0.017708833825245383,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Self-direction: thought,0.03940886699507389,171.0,32.0,0.011737250326034732,0.002196444505456792,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Self-direction: action,0.20128479657387582,512.0,422.0,0.03514311208730867,0.028965611915711443,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Stimulation,0.2699256110520723,371.0,570.0,0.02546502848513968,0.0391241677534491,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Hedonism,0.29387755102040813,125.0,120.0,0.008579861349440594,0.00823666689546297,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Achievement,0.4019047619047619,911.0,1189.0,0.06253002951472304,0.08161164115587892,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Power: dominance,0.3551952837140752,631.0,726.0,0.04331114009197611,0.04983183471755096,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Power: resources,0.41309255079006774,805.0,967.0,0.05525430709039742,0.06637380739927243,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Face,0.2456896551724138,267.0,197.0,0.018326583842405108,0.013521861486718375,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Security: personal,0.38974358974358975,352.0,233.0,0.02416088956002471,0.015992861555357264,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Security: societal,0.4575960951799878,1151.0,2127.0,0.07900336330564899,0.14599492072208112,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Tradition,0.4543429844097996,196.0,253.0,0.01345322259592285,0.017365639371267762,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Conformity: rules,0.44824016563147,911.0,1021.0,0.06253002951472304,0.07008030750223077,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Conformity: interpersonal,0.13651877133105803,195.0,98.0,0.013384583705127325,0.006726611297961425,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,doc,test,cross_attention,True,7.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/rag_architectures/logs/deberta_doc_cross_attention_rag_seed7_test_metrics.json
